date,temp_avg,temp_min,temp_max,temp_observ,precip,wind,wt_fog,wt_heavy_fog,wt_thunder,wt_sleet,wt_hail,wt_glaze,wt_haze,wt_drift_snow,wt_high_wind,wt_mist,wt_drizzle,wt_rain,wt_freeze_rain,wt_snow,wt_ground_fog,wt_ice_fog,wt_freeze_drizzle,wt_unknown,casual,registered,total_cust,holiday
2013-05-18,18.5,15.04,24.733333333333338,16.709090909090907,0.14186046511627906,3.25,1.0,,,,,,,,,,,,,,,,,,1925.0,4408.0,6333.0,
2013-05-19,17.733333333333334,13.846666666666668,21.06,16.18181818181818,1.7436170212765958,2.125,1.0,,,,,,,,,,,,,,,,,,2077.0,4597.0,6674.0,
2013-05-20,21.566666666666666,16.43333333333333,25.186666666666664,19.39090909090909,0.44175824175824185,2.4,1.0,,,,,,,,,,,,,,,,,,1624.0,6759.0,8383.0,
2013-05-21,23.099999999999998,18.506666666666664,27.886666666666667,20.654545454545453,0.11590909090909092,2.8249999999999997,1.0,,,,,,,,,,,,,,,,,,1648.0,7394.0,9042.0,
2013-05-22,24.899999999999995,19.900000000000002,29.26,21.354545454545455,0.3712643678160919,3.4,,,1.0,,,,,,,,,,,,,,,,1401.0,7494.0,8895.0,
2013-05-23,23.333333333333332,18.586666666666666,28.706666666666667,20.454545454545453,4.456862745098042,3.775,,,1.0,,,,,,,,,,,,,,,,1288.0,6763.0,8051.0,
2013-05-24,16.2,11.886666666666667,23.439999999999998,12.827272727272726,17.09215686274508,6.275,,,1.0,,,,,,,,,,,,,,,,1004.0,5623.0,6627.0,
2013-05-25,12.4,6.493333333333334,17.073333333333334,9.254545454545456,0.5130434782608695,6.200000000000001,,,,,,,,,,,,,,,,,,,3621.0,4323.0,7944.0,
2013-05-26,15.633333333333333,8.000000000000002,20.026666666666664,12.163636363636364,0.00375,3.95,,,,,,,,,,,,,,,,,,,5652.0,4236.0,9888.0,
2013-05-27,16.400000000000002,8.126666666666665,21.746666666666663,12.718181818181819,0.0,1.3499999999999999,,,,,,,,,,,,,,,,,,,4452.0,4514.0,8966.0,1.0
2013-05-28,19.3,12.206666666666665,23.773333333333333,16.209090909090914,2.2378947368421067,2.15,,,,,,,,,,,,,,,,,,,1587.0,5964.0,7551.0,
2013-05-29,24.066666666666666,16.633333333333336,29.519999999999996,21.309090909090912,6.402020202020205,3.275,1.0,,1.0,,,,,,,,,,,,,,,,1736.0,7539.0,9275.0,
2013-05-30,26.366666666666664,18.97333333333334,31.553333333333338,23.181818181818183,0.053246753246753244,2.625,,,,,,,,,,,,,,,,,,,1366.0,7374.0,8740.0,
2013-05-31,26.033333333333335,18.666666666666668,31.933333333333337,22.736363636363638,0.16233766233766236,3.5,,,,,,,,,,,,,,,,,,,1835.0,7267.0,9102.0,
2013-06-01,26.833333333333332,19.926666666666666,32.16,23.490909090909096,0.0,3.75,,,,,,,,,,,,,,,,,,,3657.0,5800.0,9457.0,
2013-06-02,26.333333333333332,21.04,30.973333333333333,23.09090909090909,1.7325581395348837,4.075,,,1.0,,,,,,1.0,,,,,,,,,,2997.0,4667.0,7664.0,
2013-06-03,22.833333333333332,19.220000000000002,27.95333333333333,19.572727272727274,21.518269230769242,2.8666666666666667,1.0,,1.0,,,,,,,,,,,,,,,,1442.0,5951.0,7393.0,
2013-06-04,20.599999999999998,14.34,25.513333333333335,16.30909090909091,6.929126213592234,2.7750000000000004,,,,,,,,,,,,,,,,,,,1852.0,8074.0,9926.0,
2013-06-05,19.900000000000002,12.053333333333331,24.82,17.018181818181816,0.005208333333333333,2.35,,,,,,,,,,,,,,,,,,,1910.0,8076.0,9986.0,
2013-06-06,20.400000000000002,14.940000000000001,24.406666666666663,17.318181818181817,1.5627659574468085,3.5999999999999996,1.0,,,,,,,,,,,,,,,,,,1223.0,5631.0,6854.0,
2013-06-07,20.3,17.513333333333335,22.259999999999998,19.254545454545458,35.91826923076924,3.475,1.0,,,,,,,,,,,,,,,,,,242.0,2235.0,2477.0,
2013-06-08,21.7,18.006666666666664,23.52666666666666,19.390909090909094,23.979999999999986,2.25,,,,,,,,,,,,,,,,,,,3572.0,6186.0,9758.0,
2013-06-09,22.866666666666664,17.12,26.526666666666667,19.754545454545454,0.3387755102040818,2.0999999999999996,,,,,,,,,,,,,,,,,,,3433.0,5787.0,9220.0,
2013-06-10,23.2,19.12,26.68,20.718181818181815,22.91495327102804,3.2249999999999996,,,1.0,,,,,,,,,,,,,,,,713.0,3655.0,4368.0,
2013-06-11,23.46666666666667,18.87333333333334,27.139999999999997,20.754545454545454,29.717592592592588,3.95,,,1.0,,,,,,,,,,,,,,,,1737.0,7456.0,9193.0,
2013-06-12,25.666666666666668,18.880000000000003,29.293333333333333,22.490909090909092,0.12800000000000003,2.475,,,,,,,,,,,,,,,,,,,1585.0,7595.0,9180.0,
2013-06-13,25.166666666666668,20.393749999999997,30.862500000000008,21.891666666666666,2.593203883495146,4.45,,,1.0,,,,,,,,,,,,,,,,1162.0,6097.0,7259.0,
2013-06-14,21.2,15.7,28.3375,17.366666666666664,10.344036697247695,4.925,1.0,,1.0,,,,,,,,,,,,,,,,2209.0,7574.0,9783.0,
2013-06-15,22.8,15.48125,26.300000000000004,20.183333333333334,0.2373626373626374,2.5749999999999997,,,,,,,,,,,,,,,,,,,4201.0,6245.0,10446.0,
2013-06-16,23.233333333333334,17.19375,28.087500000000002,20.224999999999998,0.019101123595505618,2.2750000000000004,,,,,,,,,,,,,,,,,,,3533.0,5177.0,8710.0,
2013-06-17,25.666666666666668,19.55,29.231249999999996,22.083333333333332,0.5270833333333331,2.3000000000000003,,,1.0,,,,,,,,,,,,,,,,1729.0,6884.0,8613.0,
2013-06-18,23.2,19.474999999999998,28.175,21.2,2.3760869565217395,1.775,1.0,,1.0,,,,,,,,,,,,,,,,940.0,6200.0,7140.0,
2013-06-19,21.033333333333335,17.2125,24.206249999999997,18.84166666666667,12.71698113207547,2.45,1.0,,1.0,,,,,,,,,,,,,,,,1802.0,8237.0,10039.0,
2013-06-20,21.5,15.9,25.118750000000002,19.575,0.025555555555555554,2.9000000000000004,1.0,,,,,,,,,,,,,,,,,,1795.0,8352.0,10147.0,
2013-06-21,22.0,13.950000000000005,26.7375,18.43333333333333,0.0,1.8499999999999999,,,,,,,,,,,,,,,,,,,2367.0,7952.0,10319.0,
2013-06-22,23.599999999999998,15.899999999999997,28.4,20.183333333333334,0.0,2.95,1.0,,,,,,,,,,,,,,,,,,4401.0,6398.0,10799.0,
2013-06-23,24.3,18.9875,29.337500000000002,22.133333333333336,0.7590909090909087,1.725,1.0,,,,,,,,,,,,,,,,,,2404.0,4771.0,7175.0,
2013-06-24,26.333333333333332,20.775,30.06875,23.33333333333333,6.939175257731955,2.075,,,1.0,,,,,,,,,,,,,,,,1470.0,6572.0,8042.0,
2013-06-25,26.633333333333336,19.95333333333333,32.35333333333334,23.09090909090909,2.0276595744680854,2.575,1.0,,1.0,,,,,,,,,,,,,,,,1559.0,7411.0,8970.0,
2013-06-26,26.366666666666664,19.91875,32.418749999999996,23.0,2.751546391752578,2.3,,,1.0,,,,,,,,,,,,,,,,1312.0,7080.0,8392.0,
2013-06-27,23.866666666666664,20.206249999999994,30.35,21.3,4.214141414141418,3.05,1.0,,1.0,,,,,,,,,,,,,,,,1302.0,7317.0,8619.0,
2013-06-28,24.933333333333334,20.566666666666666,29.193333333333335,22.48181818181818,5.722916666666669,2.7,,,,,,,,,,,,,,,,,,,1060.0,5187.0,6247.0,
2013-06-29,24.666666666666668,18.95,30.325000000000003,21.849999999999998,19.548453608247417,2.4499999999999997,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,3973.0,6530.0,10503.0,
2013-06-30,25.76666666666667,20.756249999999998,30.04375,23.408333333333335,1.588888888888889,2.6999999999999997,,,,,,,,,,,,,,,,,,,2405.0,4682.0,7087.0,
2013-07-01,25.133333333333336,21.631249999999998,28.637499999999996,22.78333333333333,7.860999999999995,3.5249999999999995,,,1.0,,,,,,,,,,,,,,,,1372.0,6470.0,7842.0,
2013-07-02,25.3,21.92666666666667,27.92666666666667,23.481818181818177,4.046938775510205,4.125,1.0,,,,,,,,,,,,,,,,,,1284.0,6537.0,7821.0,
2013-07-03,24.933333333333334,21.74,28.186666666666667,22.741666666666664,7.017021276595745,3.1,1.0,,1.0,,,,,,,,,,,,,,,,1603.0,6122.0,7725.0,
2013-07-04,26.633333333333336,22.325,30.143749999999997,24.308333333333334,10.05494505494505,3.825,1.0,,1.0,,,,,,,,,,,,,,,,5222.0,5520.0,10742.0,1.0
2013-07-05,27.46666666666667,22.70625,31.31875,24.8,0.016279069767441864,3.7249999999999996,,,,,,,,,,,,,,,,,,,4785.0,5772.0,10557.0,
2013-07-06,28.5,23.150000000000002,32.087500000000006,25.83333333333333,0.0,3.3249999999999997,,,,,,,,,,,,,,,,,,,4295.0,4607.0,8902.0,
2013-07-07,27.899999999999995,22.462500000000002,32.80625,24.54166666666666,0.5710843373493976,3.2,1.0,,1.0,,,,,,,,,,,,,,,,2490.0,4381.0,6871.0,
2013-07-08,24.933333333333334,21.175,31.31875,22.71666666666667,3.8960396039603995,2.4,1.0,,1.0,,,,,,,,,,,,,,,,1323.0,6747.0,8070.0,
2013-07-09,25.933333333333334,21.66875,29.618750000000002,23.2,0.729787234042553,1.9,,,,,,,1.0,,,,,,,,,,,,1197.0,7568.0,8765.0,
2013-07-10,27.100000000000005,22.62,29.986666666666665,24.463636363636365,0.7387096774193546,3.2250000000000005,,,,,,,,,,,,,,,,,,,1116.0,6997.0,8113.0,
2013-07-11,25.633333333333336,22.325000000000003,30.533333333333328,23.41666666666667,5.162745098039216,2.625,1.0,,1.0,,,,,,,,,,,,,,,,1385.0,7485.0,8870.0,
2013-07-12,22.36666666666667,19.193749999999998,27.249999999999993,19.433333333333334,31.099999999999998,3.7249999999999996,,,1.0,,,,,,,,,,,,,,,,1006.0,4719.0,5725.0,
2013-07-13,24.100000000000005,19.756249999999998,25.899999999999995,21.950000000000003,7.363917525773196,1.9,1.0,,,,,,,,,,,,,,,,,,3223.0,6055.0,9278.0,
2013-07-14,26.566666666666666,21.775000000000002,30.1125,24.299999999999997,3.2139784946236576,2.5,1.0,,1.0,,,,,,,,,,,,,,,,2797.0,5593.0,8390.0,
2013-07-15,28.299999999999997,21.737500000000004,32.64375,25.358333333333334,0.012087912087912088,1.875,1.0,,,,,,,,,,,,,,,,,,1343.0,6690.0,8033.0,
2013-07-16,30.23333333333333,23.993750000000002,33.64375,26.441666666666666,0.003260869565217391,2.45,,,,,,,1.0,,,,,,,,,,,,1304.0,7098.0,8402.0,
2013-07-17,29.733333333333334,23.75625,34.0625,26.145454545454548,0.0,1.6500000000000001,,,,,,,1.0,,,,,,,,,,,,1341.0,7292.0,8633.0,
2013-07-18,29.900000000000002,23.925000000000004,34.58124999999999,26.754545454545454,0.31333333333333335,2.0,,,1.0,,,,,,,,,,,,,,,,1121.0,6704.0,7825.0,
2013-07-19,30.333333333333332,24.643749999999997,34.756249999999994,26.69090909090909,0.7532608695652173,2.8249999999999997,,,1.0,,,,1.0,,,,,,,,,,,,1512.0,6466.0,7978.0,
2013-07-20,28.733333333333334,24.312499999999996,34.293749999999996,25.154545454545453,2.1310344827586216,3.375,,,1.0,,,,,,,,,,,,,,,,3129.0,5494.0,8623.0,
2013-07-21,27.766666666666666,22.51875,32.76875,24.79090909090909,3.036363636363637,1.85,,,1.0,,,,1.0,,,,,,,,,,,,3132.0,5332.0,8464.0,
2013-07-22,26.53333333333333,22.025000000000002,32.043749999999996,23.700000000000003,3.059574468085107,2.4,,,1.0,,,,,,,,,,,,,,,,1578.0,7100.0,8678.0,
2013-07-23,26.7,22.081250000000004,30.806250000000002,23.241666666666664,7.60408163265306,2.9000000000000004,1.0,,1.0,,,,,,,,,,,,,,,,1513.0,7721.0,9234.0,
2013-07-24,25.900000000000002,21.075000000000003,29.649999999999995,22.808333333333334,0.024468085106382976,3.6,,,,,,,,,,,,,,,,,,,1707.0,8053.0,9760.0,
2013-07-25,22.433333333333334,16.94375,27.462500000000006,18.391666666666666,0.0,3.825,,,,,,,,,,,,,,,,,,,1908.0,8197.0,10105.0,
2013-07-26,23.099999999999998,16.456249999999997,26.837500000000006,19.174999999999997,0.0,2.2,,,,,,,,,,,,,,,,,,,2243.0,8019.0,10262.0,
2013-07-27,23.666666666666668,18.300000000000004,28.366666666666667,20.763636363636365,1.0927710843373493,2.975,1.0,,,,,,,,,,,,,,,,,,3173.0,5210.0,8383.0,
2013-07-28,24.3,20.366666666666664,28.853333333333335,21.60909090909091,9.343956043956045,2.55,,,,,,,,,,,,,,,,,,,2862.0,5276.0,8138.0,
2013-07-29,23.433333333333334,17.40666666666667,28.033333333333335,19.30833333333333,2.409782608695653,2.95,,,1.0,,,,1.0,,,,,,,,,,,,1915.0,7328.0,9243.0,
2013-07-30,23.03333333333333,15.8,27.575000000000003,18.516666666666666,0.0036585365853658534,1.65,,,,,,,,,,,,,,,,,,,1955.0,7923.0,9878.0,
2013-07-31,23.066666666666663,17.612499999999997,27.2125,19.858333333333338,0.13544303797468354,2.15,1.0,,,,,,,,,,,,,,,,,,1468.0,7234.0,8702.0,
2013-08-01,23.166666666666668,18.837500000000002,27.218749999999996,20.941666666666666,9.17788461538461,2.325,1.0,,1.0,,,,,,,,,,,,,,,,1178.0,6577.0,7755.0,
2013-08-02,24.766666666666666,18.687499999999996,28.587500000000002,21.033333333333335,4.537894736842105,2.4000000000000004,,,1.0,,,,,,,,,,,,,,,,2358.0,7456.0,9814.0,
2013-08-03,23.166666666666668,18.918750000000006,27.95625,19.866666666666667,0.5162790697674419,1.725,,,,,,,1.0,,,,,,,,,,,,3315.0,5135.0,8450.0,
2013-08-04,22.7,17.4375,26.524999999999995,19.11666666666667,2.322471910112361,3.8249999999999997,1.0,,,,,,,,,,,,,,,,,,4317.0,6080.0,10397.0,
2013-08-05,21.5,14.018750000000002,26.66875,17.21666666666667,0.003614457831325301,2.2,,,,,,,1.0,,,,,,,,,,,,2344.0,7709.0,10053.0,
2013-08-06,21.400000000000002,17.219999999999995,25.033333333333335,19.42727272727273,1.6044444444444441,2.5999999999999996,1.0,,,,,,,,,,,,,,,,,,1547.0,6835.0,8382.0,
2013-08-07,23.46666666666667,19.475,25.124999999999993,20.93333333333333,1.8703296703296712,3.6,1.0,,1.0,,,,,,,,,,,,,,,,1931.0,7788.0,9719.0,
2013-08-08,25.8,21.0125,28.924999999999994,23.2,3.0000000000000013,3.5,,,1.0,,,,,,,,,,,,,,,,1538.0,7330.0,8868.0,
2013-08-09,27.600000000000005,23.368750000000006,30.031249999999996,24.774999999999995,2.9075268817204316,3.6250000000000004,,,1.0,,,,,,,,,,,,,,,,2152.0,7309.0,9461.0,
2013-08-10,26.599999999999998,22.47142857142857,30.792857142857137,23.472727272727273,5.098850574712644,1.9000000000000001,,,1.0,,,,,,1.0,,,,,,,,,,4129.0,5918.0,10047.0,
2013-08-11,24.900000000000002,20.435714285714287,28.485714285714284,22.330000000000002,0.24204545454545456,2.025,,,,,,,,,,,,,,,,,,,3875.0,5610.0,9485.0,
2013-08-12,26.233333333333334,20.373333333333335,29.58,22.41818181818182,0.018823529411764708,1.525,1.0,,,,,,1.0,,,,,,,,,,,,2154.0,7327.0,9481.0,
2013-08-13,26.166666666666668,21.373333333333335,30.406666666666673,23.12727272727273,2.788421052631579,2.8999999999999995,,,,,,,,,,,,,,,,,,,1590.0,6713.0,8303.0,
2013-08-14,21.46666666666667,14.853333333333333,27.18,16.672727272727276,8.61111111111111,5.0,,,1.0,,,,,,,,,,,,,,,,1997.0,8394.0,10391.0,
2013-08-15,19.966666666666665,12.646666666666665,24.40666666666667,15.654545454545456,0.3361702127659575,2.1750000000000003,,,,,,,,,,,,,,,,,,,2191.0,8438.0,10629.0,
2013-08-16,20.13333333333333,12.893333333333329,25.42666666666667,16.62727272727272,0.0,1.2,,,,,,,1.0,,,,,,,,,,,,2794.0,7969.0,10763.0,
2013-08-17,20.599999999999998,13.486666666666663,25.666666666666664,16.636363636363633,0.0,2.925,,,,,,,,,,,,,,,,,,,4739.0,6303.0,11042.0,
2013-08-18,21.366666666666664,16.187499999999996,24.41875,18.341666666666672,2.495833333333334,2.225,1.0,,,,,,,,,,,,,,,,,,1749.0,4004.0,5753.0,
2013-08-19,20.366666666666664,15.94375,22.843749999999996,18.141666666666666,1.5237113402061848,1.9000000000000001,1.0,,,,,,,,,,,,,,,,,,1847.0,7121.0,8968.0,
2013-08-20,23.833333333333332,16.849999999999998,26.181250000000002,20.00833333333333,0.030851063829787237,1.525,1.0,,,,,,,,,,,,,,,,,,1725.0,7854.0,9579.0,
2013-08-21,25.599999999999998,19.1,30.225,22.0,0.09680851063829787,2.575,1.0,,1.0,,,,,,,,,,,,,,,,1647.0,7493.0,9140.0,
2013-08-22,26.100000000000005,20.799999999999997,30.974999999999998,22.26666666666667,2.2375,2.5749999999999997,,,1.0,,,,,,,,,,,,,,,,1862.0,7681.0,9543.0,
2013-08-23,23.766666666666666,18.85,28.3375,21.116666666666664,0.47659574468085103,2.325,1.0,,,,,,,,,,,,,,,,,,1158.0,6467.0,7625.0,
2013-08-24,21.5,15.625,25.856249999999996,17.466666666666665,2.4244897959183676,2.8,,,,,,,,,,,,,,,,,,,3782.0,7062.0,10844.0,
2013-08-25,21.900000000000002,14.750000000000002,27.143750000000004,17.725000000000005,0.0056179775280898875,2.075,,,,,,,,,,,,,,,,,,,3327.0,6154.0,9481.0,
2013-08-26,23.2,15.96875,28.40625,18.933333333333334,0.003333333333333333,2.85,,,,,,,,,,,,,,,,,,,1687.0,7582.0,9269.0,
2013-08-27,26.899999999999995,19.1,30.693749999999994,22.233333333333334,0.05612244897959184,2.7249999999999996,,,,,,,1.0,,,,,,,,,,,,1538.0,7968.0,9506.0,
2013-08-28,25.433333333333334,21.500000000000004,29.893333333333334,22.45,0.5804123711340204,1.8,,,1.0,,,,1.0,,,,,,,,,,,,993.0,6643.0,7636.0,
2013-08-29,25.03333333333333,21.393749999999997,27.7375,22.5,4.450476190476194,3.3,1.0,,,,,,,,,,,,,,,,,,1646.0,7697.0,9343.0,
2013-08-30,25.166666666666668,19.81333333333333,29.11333333333333,21.454545454545457,0.04193548387096774,3.1999999999999997,1.0,,,,,,1.0,,,,,,,,,,,,2306.0,7355.0,9661.0,
2013-08-31,26.23333333333333,20.558333333333334,30.366666666666664,22.8875,0.0034883720930232558,3.3499999999999996,,,,,,,1.0,,,,,,,,,,,,4365.0,5038.0,9403.0,
2013-09-01,26.633333333333336,20.259999999999998,31.213333333333342,22.42727272727273,0.16373626373626377,2.275,1.0,,1.0,,,,,,,,,,,,,,,,4698.0,4518.0,9216.0,
2013-09-02,27.0,20.9,32.20666666666667,22.76666666666667,3.933980582524275,2.075,1.0,,1.0,,,,,,,,,,,,,,,,3201.0,4824.0,8025.0,1.0
2013-09-03,26.53333333333333,20.73125,30.80625,22.166666666666668,0.18723404255319154,4.075,,,1.0,,,,,,,,,,,,,,,,1375.0,7435.0,8810.0,
2013-09-04,22.53333333333333,14.506250000000001,28.64375,17.35833333333333,0.0,2.425,,,,,,,1.0,,,,,,,,,,,,1532.0,8202.0,9734.0,
2013-09-05,23.03333333333333,15.231250000000001,28.250000000000004,16.941666666666666,0.0,3.375,1.0,,,,,,1.0,,,,,,,,,,,,1575.0,8343.0,9918.0,
2013-09-06,20.466666666666665,13.335714285714287,26.62857142857143,14.66,0.0,2.65,,,,,,,,,,,,,,,,,,,1814.0,8327.0,10141.0,
2013-09-07,19.833333333333332,11.306666666666665,25.75714285714286,14.2,0.0,2.15,,,,,,,,,,,,,,,,,,,3211.0,6907.0,10118.0,
2013-09-08,24.3,14.479999999999999,28.560000000000002,19.025000000000002,0.09555555555555553,2.975,1.0,,,,,,,,,,,,,,,,,,3033.0,6367.0,9400.0,
2013-09-09,22.2,16.55625,28.924999999999997,18.341666666666665,0.0,3.0,,,,,,,,,,,,,,,,,,,1381.0,7675.0,9056.0,
2013-09-10,25.96666666666667,18.853333333333335,28.55333333333333,22.381818181818183,0.0,3.1500000000000004,1.0,,,,,,,,,,,,,,,,,,1435.0,7995.0,9430.0,
2013-09-11,28.46666666666667,21.71333333333333,33.059999999999995,23.79090909090909,0.0,2.7250000000000005,,,,,,,,,,,,,,,,,,,1271.0,7904.0,9175.0,
2013-09-12,26.400000000000002,21.325000000000003,32.599999999999994,22.03333333333333,1.9136842105263159,2.75,,,1.0,,,,,,,,,,,,,,,,946.0,6035.0,6981.0,
2013-09-13,22.5,17.64375,30.206249999999997,18.51666666666667,14.288990825688069,4.2749999999999995,,,1.0,,,,,,,,,,,,,,,,1589.0,8342.0,9931.0,
2013-09-14,17.166666666666668,11.0375,23.687499999999996,12.916666666666666,0.04742268041237112,3.325,,,,,,,,,,,,,,,,,,,3943.0,7188.0,11131.0,
2013-09-15,16.53333333333333,8.3375,22.331249999999997,11.391666666666664,0.0,2.225,,,,,,,,,,,,,,,,,,,3201.0,6547.0,9748.0,
2013-09-16,19.36666666666667,11.813333333333333,23.939999999999998,15.909090909090912,0.15217391304347827,3.0500000000000003,1.0,,,,,,,,,,,,,,,,,,1084.0,7184.0,8268.0,
2013-09-17,16.2,9.56875,21.581250000000008,11.291666666666666,0.8565656565656559,3.425,,,,,,,,,,,,,,,,,,,1269.0,8567.0,9836.0,
2013-09-18,14.5,6.875,20.74375,8.841666666666667,0.011578947368421053,1.4749999999999999,1.0,,,,,,,,,,,,,,,,,,1298.0,8654.0,9952.0,
2013-09-19,17.333333333333332,8.299999999999999,22.4375,12.633333333333333,0.0,1.875,,,,,,,,,,,,,,,,,,,1637.0,8723.0,10360.0,
2013-09-20,19.466666666666665,11.52,25.160000000000004,14.436363636363636,0.3021276595744681,2.625,1.0,,,,,,,,,,,,,,,,,,1909.0,8636.0,10545.0,
2013-09-21,20.099999999999998,14.23333333333333,25.7,16.30909090909091,2.2483870967741937,3.6249999999999996,1.0,,,,,,,,,,,,,,,,,,2149.0,4691.0,6840.0,
2013-09-22,18.7,13.293750000000003,23.618749999999995,15.008333333333333,21.35714285714285,3.4250000000000003,1.0,,,,,,,,,,,,,,,,,,2749.0,6590.0,9339.0,
2013-09-23,15.666666666666666,10.1125,20.937499999999996,12.0,0.17653061224489797,3.0500000000000003,,,,,,,,,,,,,,,,,,,1272.0,7709.0,8981.0,
2013-09-24,14.766666666666666,6.88125,20.5875,8.433333333333332,0.003092783505154639,1.9,,,,,,,,,,,,,,,,,,,1144.0,8345.0,9489.0,
2013-09-25,16.03333333333333,7.9937499999999995,22.993750000000002,10.275,0.008247422680412371,1.2,,,,,,,,,,,,,,,,,,,1169.0,8355.0,9524.0,
2013-09-26,17.533333333333335,10.200000000000001,23.675,12.691666666666665,0.018556701030927835,1.65,,,,,,,,,,,,,,,,,,,1293.0,8495.0,9788.0,
2013-09-27,17.26666666666667,11.737499999999999,22.949999999999996,14.216666666666669,0.015463917525773196,1.4500000000000002,,,,,,,,,,,,,,,,,,,1634.0,8224.0,9858.0,
2013-09-28,17.400000000000002,12.268749999999997,21.806250000000002,14.358333333333334,0.0,1.85,1.0,,,,,,,,,,,,,,,,,,3502.0,6555.0,10057.0,
2013-09-29,16.433333333333334,9.987499999999999,22.081249999999997,11.583333333333334,0.0,1.525,1.0,,,,,,,,,,,,,,,,,,3080.0,6171.0,9251.0,
2013-09-30,16.9,9.568750000000001,22.93125,12.083333333333334,0.0032967032967032967,1.2000000000000002,1.0,,,,,,,,,,,,,,,,,,1338.0,7694.0,9032.0,
2013-10-01,19.766666666666666,11.18125,25.025,15.450000000000001,0.01,1.6,,,,,,,,,,,,,,,,,,,1339.0,8916.0,10255.0,
2013-10-02,21.96666666666667,13.64285714285714,27.97142857142858,15.4,0.0,2.2,1.0,,,,,,1.0,,,,,,,,,,,,1289.0,8960.0,10249.0,
2013-10-03,21.900000000000002,14.593333333333334,28.51333333333333,16.654545454545456,0.0030303030303030303,1.225,,,,,,,,,,,,,,,,,,,1248.0,8811.0,10059.0,
2013-10-04,23.2,15.307692307692305,29.315384615384616,16.963636363636365,0.04042553191489361,0.9666666666666668,1.0,,,,,,,,,,,,,,,,,,1667.0,8491.0,10158.0,
2013-10-05,24.366666666666664,16.549999999999997,30.557142857142857,18.94545454545454,0.125,1.3333333333333333,1.0,,,,,,,,,,,,,,,,,,3401.0,7055.0,10456.0,
2013-10-06,24.5,17.82857142857143,30.842857142857138,19.59090909090909,0.0,3.3000000000000003,1.0,,,,,,,,,,,,,,,,,,2992.0,6658.0,9650.0,
2013-10-07,21.333333333333332,16.628571428571426,28.099999999999994,20.409090909090907,3.106185567010309,4.033333333333334,,,,,,,,,,,,,,,,,,,420.0,5377.0,5797.0,
2013-10-08,14.866666666666667,8.764285714285714,22.78571428571429,10.30909090909091,24.536283185840706,2.733333333333333,,,1.0,,,,,,1.0,,,,,,,,,,1278.0,8551.0,9829.0,
2013-10-09,14.5,9.685714285714285,17.97142857142857,11.372727272727271,0.39893617021276595,4.733333333333333,1.0,,,,,,,,,,,,,,,,,,757.0,5603.0,6360.0,
2013-10-10,13.266666666666666,11.285714285714286,15.085714285714284,11.772727272727273,20.696296296296307,5.1000000000000005,1.0,,,,,,,,,,,,,,,,,,180.0,2311.0,2491.0,
2013-10-11,15.299999999999999,12.10714285714286,15.47857142857143,14.490909090909094,43.435238095238105,4.433333333333333,1.0,,1.0,,,,,,,,,,,,,,,,117.0,1658.0,1775.0,
2013-10-12,17.466666666666665,14.685714285714287,17.949999999999996,15.97272727272727,54.25794392523364,4.166666666666667,1.0,,,,,,,,,,,,,,,,,,1299.0,3892.0,5191.0,
2013-10-13,16.46666666666667,14.364285714285716,18.485714285714288,14.645454545454548,8.227358490566036,4.266666666666667,1.0,,,,,,,,,,,,,,,,,,1523.0,4415.0,5938.0,
2013-10-14,16.233333333333334,12.228571428571428,18.79285714285714,13.236363636363636,0.8838383838383831,2.033333333333333,,,,,,,,,,,,,,,,,,,1830.0,6988.0,8818.0,1.0
2013-10-15,15.633333333333333,9.47857142857143,20.907142857142855,10.700000000000001,0.02,1.2666666666666666,1.0,,,,,,,,,,,,,,,,,,1031.0,8241.0,9272.0,
2013-10-16,17.8,11.37857142857143,21.271428571428572,15.67272727272727,0.1385416666666667,1.8666666666666665,,,,,,,,,,,,,,,,,,,1113.0,8516.0,9629.0,
2013-10-17,19.033333333333335,14.226666666666667,22.926666666666662,16.724999999999998,0.23936170212765961,2.766666666666667,1.0,,,,,,,,,,,,,,,,,,1049.0,8419.0,9468.0,
2013-10-18,16.400000000000002,9.82,22.40666666666667,10.872727272727275,1.2882352941176463,2.766666666666667,,,,,,,,,,,,,,,,,,,1870.0,8386.0,10256.0,
2013-10-19,12.833333333333334,7.38,18.32,9.845454545454546,0.08241758241758242,2.5,1.0,,,,,,,,,,,,,,,,,,3190.0,6119.0,9309.0,
2013-10-20,13.366666666666667,6.719999999999999,17.740000000000002,8.016666666666667,0.3316326530612246,3.4,,,,,,,,,,,,,,,,,,,2541.0,5952.0,8493.0,
2013-10-21,11.466666666666667,4.6125,18.16875,5.641666666666667,0.003157894736842105,2.625,,,,,,,,,,,,,,,,,,,1331.0,7625.0,8956.0,
2013-10-22,13.366666666666667,5.633333333333334,18.612500000000004,8.28181818181818,0.009782608695652173,2.375,1.0,,,,,,,,,,,,,,,,,,736.0,8254.0,8990.0,
2013-10-23,11.033333333333333,6.675,16.2875,7.363636363636363,1.6287037037037042,2.9999999999999996,,,,,,,,,,,,,,,,,,,616.0,7268.0,7884.0,
2013-10-24,7.966666666666668,3.2625000000000006,12.987500000000002,4.7,0.29375000000000007,4.2,,,,,,,,,,,,,,,,,,,591.0,7232.0,7823.0,
